,M 1,M 2,M 3,M 4,M 5,M 6,M 7,M 8,M 9,M 10,M 11,M 12,M 13
1797,-0.168663886,-0.060904556,0.617875249,1.869858102,0.060270472,0.084401171,0.522706413,-1.311567449,-0.583089841,-0.395177386,-1.36002889,-1.093600391,NA
1798,0.345251479,0.528068198,0.286999142,1.833251578,0.206791425,0.044502717,0.522706413,-1.29596808,-0.948742226,-0.165827768,-1.781973124,-1.245552959,NA
1799,0.464369305,0.815218389,1.177994748,1.830072809,0.023222593,0.131339707,0.450378373,-1.341297142,-0.769304989,0.083134203,-0.716599566,-1.217145146,NA
1800,0.464369305,1.024581138,0.256565601,1.747653982,-0.392355425,0.06633374,0.458287149,-1.311832267,-1.180254205,0.090114274,0.007306781,-1.097797699,NA
1801,0.594703305,0.984426452,0.858932168,1.860182931,-0.131657944,0.074242889,0.550920496,-1.23601066,-0.858403651,0.163534305,0.113567061,-0.951005613,NA
1802,0.796061665,0.848244239,0.541894889,1.898666277,-0.020728408,0.259195388,0.617125967,-1.31847974,-1.064413046,0.239283166,0.551721969,-0.957091605,NA
1803,1.568720101,0.662912724,0.39953964,1.835240118,0.099083151,0.311459453,0.61383533,-1.364800405,-1.288527688,-0.002482233,0.581036478,-0.896902808,NA
1804,1.791138747,0.60979133,0.513400633,1.877653722,0.153067598,0.497262773,0.705772663,-1.347160557,-1.265173609,0.107878008,0.212098131,-0.953984932,NA
1805,1.250557414,0.16025847,-0.036081774,1.811855283,0.145713666,0.545980817,0.698167489,-1.441202888,-1.323758719,0.054371801,-0.089088966,-0.847879943,NA
1806,0.735269362,0.579212918,0.20997858,1.780840239,0.2615639,0.423398704,0.700827109,-1.402918854,-1.397027172,-0.044660918,-1.357374798,-0.877695806,NA
1807,0.502824617,0.678881303,0.086122581,1.717234598,0.104349549,0.248791536,0.837174818,-1.237593051,-1.205613145,0.103014793,-1.734174522,-0.881486059,NA
1808,0.200660497,0.556981814,0.11855798,1.767149849,0.343352786,0.276764437,0.769967986,-1.14801928,-0.761499783,0.137845503,-1.27499387,-0.94728228,NA
1809,0.327849258,0.66886688,0.660929602,1.764804708,0.260621042,0.374096241,0.769323126,-1.184540795,-0.739955584,0.155924597,-1.172696128,-1.113090298,NA
1810,0.132676944,0.326082845,0.541226605,1.825147464,-0.052698535,0.168710607,0.658711246,-0.915800082,-0.434909553,0.086921426,-0.78467622,-1.124760592,NA
1811,0.034737706,0.497520163,0.624426315,1.974012509,-0.163445676,0.16220555,0.404548777,-0.964442021,-0.643482125,0.053980959,-0.536519831,-1.164107371,NA
1812,-0.068659675,0.575972292,0.752288712,1.906263903,-0.701112952,-0.097960574,0.202682078,-1.078213349,-0.908120074,-0.106557116,-0.466694858,-1.195039152,NA
1813,-0.217857589,0.692509291,0.721172722,1.843578157,-1.080380684,-0.408046841,-0.122983297,-0.986941817,-0.605628005,-0.448364708,-0.205248679,-1.189390986,NA
1814,-0.212464056,0.912966381,0.67235305,1.848451566,-1.031494743,-0.406933609,-0.190705513,-1.221354639,-0.359669631,-0.687104922,-0.052166784,-1.230665622,NA
1815,-0.205858836,0.229918062,0.660929602,1.823977469,-1.259905719,-0.830151187,-0.230856512,-1.315632548,-0.495070064,-0.794326072,0.105809402,-1.174216751,NA
1816,-0.151066891,0.070492231,-0.291956798,1.884116308,-0.975688457,-1.293113671,-0.314680678,-1.326178353,-0.47548057,-0.682546905,-0.848400517,-1.145909711,NA
1817,-0.188246412,-0.00781577,0.096514644,2.072095863,-0.500029448,-1.371165076,-0.1619936,-1.157810656,-0.639185598,-0.091633818,-1.217177256,-1.091382761,NA
1818,0.132676944,-0.101758223,0.636958847,2.084794592,-0.869532837,-0.967321917,0.075216174,-1.083650284,-0.917665591,0.436856755,-1.682854453,-1.032925006,NA
1819,0.407222774,0.834460857,0.37824629,2.109891048,-0.678748952,-0.560105627,0.23200468,-1.102219673,-0.622050845,0.355871683,-1.53698606,-0.976161338,NA
1820,0.185734729,0.581137948,0.285750401,2.090100473,-0.524115598,0.001710813,0.498741794,-1.113880435,-0.636335558,0.239748819,-1.30155346,-0.899327287,NA
1821,0.42872747,0.341722098,0.448248162,2.1224713,-0.422808502,0.195388557,0.550280633,-1.343799888,-0.913761251,0.214925048,-1.219379548,-0.911234539,NA
1822,0.3946164,0.204982515,0.466522925,2.061689865,-0.073671962,0.501405402,0.566274911,-1.514299736,-0.987260017,0.370190671,-1.159321441,-1.010789811,NA
1823,0.249570353,0.43211674,0.63336798,2.088137495,0.109549293,0.879377522,0.612990443,-1.552037532,-1.021917057,0.531432879,-1.003311248,-1.014156318,NA
1824,0.381919444,0.352933805,0.642309646,2.10225273,0.079148542,1.006529645,0.509260248,-1.475506502,-1.010117144,0.677350161,-1.369727016,-1.064668644,NA
1825,-0.005901779,0.218159931,0.494189772,2.093931746,-0.003144773,0.889358092,0.322955706,-1.391736778,-0.838303984,0.747000615,-1.562123569,-0.999923912,NA
1826,-0.048165783,0.040482639,0.825374493,2.08358944,-0.088229686,0.832618346,0.1062139,-1.098507975,-1.045250897,0.589092964,-1.68136842,-0.932263114,NA
1827,0.236127082,-0.137570899,0.533510908,2.051862347,-0.053125203,0.816959764,0.171106667,-1.040668292,-1.20756193,0.341355996,-1.552946708,-0.966186467,NA
1828,0.277901647,-0.033637063,0.56917416,2.032467405,-0.348552519,0.432632332,0.196582767,-0.929770276,-1.24106227,0.177339076,-1.526972915,-0.98990289,NA
1829,0.362290503,0.483440868,0.644617754,2.057787905,-0.271936169,0.569102555,0.240463906,-0.945067774,-1.254548664,0.194660782,-1.52297543,-1.054840649,NA
1830,0.492400125,0.539859485,-0.260883845,2.037198854,-0.374162487,0.349534351,0.265930532,-1.069748122,-1.157295566,0.052729215,-1.330334747,-1.053626233,NA
1831,0.258705887,0.417435253,0.103093895,2.051067106,-0.357607922,0.458389526,0.231366659,-1.160337831,-1.073197542,0.101154854,-1.20115889,-1.050871624,NA
1832,0.381919444,-0.077714191,0.442606905,2.119951226,-0.032597057,0.829796579,0.352230887,-1.341376838,-1.05458394,0.001077803,-0.77837176,-0.971628739,NA
1833,0.457574941,-0.394259752,0.438947421,1.95884581,-0.155290865,0.763403189,0.415287059,-1.312390396,-1.141480588,-0.099730673,-0.959603094,-1.062750254,NA
1834,0.327849258,-0.391228507,0.900482962,1.895185037,0.070283874,0.819729307,0.366034228,-1.375823898,-1.295571437,-0.053379508,-1.233556097,-1.072662058,NA
1835,0.626155182,-0.569640971,1.140476216,1.958984887,-0.108082873,0.484918397,0.059504336,-1.367833828,-1.291010106,0.243412461,-1.72628652,-1.015417968,NA
1836,0.381919444,-0.061866434,0.909970315,1.842097112,-0.30104656,0.293350954,-0.04371273,-1.230092487,-1.159993191,0.478938868,-2.076043135,-1.073097882,NA
1837,0.457574941,0.352736745,0.712867469,1.938337259,-0.154633819,0.340827061,-0.006659461,-1.348930854,-1.17982868,0.437083937,-1.884497106,-1.080935096,NA
1838,0.42872747,0.694522322,0.571339115,2.090468668,-0.164774512,0.417435018,0.195787459,-1.203509043,-1.166928484,0.448963447,-1.611085899,-1.064564651,NA
1839,0.249570353,0.927212964,0.180914362,2.003663495,0.003407825,0.653263621,0.560908351,-1.093900003,-1.198548774,0.263247847,-1.382802715,-1.152846149,NA
1840,0.295063708,0.92276276,-0.240045944,2.062335712,0.295246656,0.643760244,0.780007374,-1.06316847,-1.322478062,0.131536919,-1.396220764,-1.161801279,NA
1841,0.207540548,0.996229405,-0.405703775,1.910409485,0.049912803,0.786313787,0.866725609,-0.941439348,-1.177546495,0.090056863,-0.970020691,-1.155293652,NA
1842,0.554414255,0.665566358,-0.606371981,1.745852687,0.352105714,0.724654902,0.687340404,-1.170765504,-0.991181527,0.089344529,-0.835346659,-1.254792642,NA
1843,0.61378505,0.563356831,-0.537452385,1.769518082,0.136247895,0.517618642,0.791269849,-1.136443007,-1.028657594,0.271266247,-0.695580603,-1.254318915,NA
1844,0.61378505,0.652096457,-0.52945982,1.840653282,0.178996535,0.715289596,0.695980188,-1.244224579,-0.972106308,0.161753657,-1.098151757,-1.236834719,NA
1845,0.485650418,0.716530519,-0.490936076,1.970443312,0.093405175,0.690633724,0.591252822,-1.318948554,-0.871049151,0.191154385,-1.546127361,-1.215535856,NA
1846,0.60369045,0.580681711,-0.447108054,2.024204141,-0.017708261,0.714410362,0.489388283,-1.251728729,-0.865080566,0.089544159,-1.718423564,-1.136882903,NA
1847,0.682506537,0.631221413,-0.289991718,2.009626162,0.014587904,0.827596003,0.390147484,-1.385850897,-0.794069411,-0.023185735,-1.679055025,-0.959228169,NA
1848,0.713881654,0.492748742,-0.100248443,2.009413554,-0.192984613,0.619578479,0.355163161,-1.254831175,-0.848551614,0.136814355,-1.089516654,-0.883979038,NA
1849,0.68241257,0.038836455,-0.215868313,2.029888848,-0.15943372,0.407250634,0.448905438,-1.245448884,-1.011287779,0.178555119,-0.955011745,-0.837350192,NA
1850,0.485650418,0.647120122,0.007351552,2.039070161,-0.205809274,0.359910173,0.632366913,-1.207657558,-1.15234187,0.255993863,-0.439506936,-0.878807927,NA
1851,0.185734729,1.042889854,-0.022964551,2.075468975,-0.476366537,0.213462911,0.625521122,-1.081690305,-1.173405641,-0.045454746,-0.214450888,-1.003661144,NA
1852,0.271298775,1.336929021,-0.08924464,2.073699477,-0.469410535,0.000609602,0.57156349,-1.107201932,-1.197193326,-0.162522875,-0.264977405,-1.039453341,NA
1853,0.64125165,1.519083954,0.670605003,2.033628301,-0.62616525,0.080918946,0.533411592,-1.123885596,-1.093934501,-0.25753022,-0.16652647,-1.059495253,NA
1854,0.634829913,1.229237468,0.909069336,2.032350968,-0.831662086,-0.063560236,0.470896429,-1.173547852,-0.955015154,-0.188059483,-0.641485114,-1.076185043,NA
1855,0.646197926,0.826195169,1.402020518,2.092191108,-0.720945088,-0.045799941,0.488859536,-1.217276839,-0.974252858,0.239943969,-0.872624057,-1.08292978,NA
1856,0.68241257,0.323832957,1.253614664,2.020334703,-0.78563933,0.3599454,0.552293658,-1.223402335,-0.897701144,0.314827917,-1.240391953,-1.128390281,NA
1857,0.492400125,0.451387215,1.258613091,1.92871399,-0.603976511,0.267465002,0.438407594,-1.182272491,-1.004106326,0.24667327,-1.285971985,-1.196244978,NA
1858,0.727461023,0.429097398,1.13376124,1.671145391,-0.537939301,0.302372696,0.286879304,-1.065153986,-0.936380812,-0.057086691,-0.803952667,-1.179634277,NA
1859,1.129580907,0.488868498,0.963032619,1.522109197,-0.886429022,0.143096206,0.22528776,-1.127240721,-0.837787759,-0.282726268,-0.563157406,-1.191372016,NA
1860,0.980099247,0.693705875,0.875997967,1.639751156,-0.830229965,-0.013629361,0.1264605,-1.024637294,-0.738356442,-0.427053289,-0.420440122,-1.172720203,NA
1861,0.764229531,0.628108361,0.847359915,1.691850806,-0.804709113,-0.066979826,0.158805043,-0.891243114,-0.64589794,-0.306787648,-0.550534198,-1.197996284,NA
1862,-0.035916044,0.889139299,0.421287912,1.906199989,-0.684956232,-0.092206194,0.316441586,-1.091693942,-0.80388572,-0.078954045,-0.992329607,-1.145951899,NA
1863,-0.218852715,1.101526369,0.65999125,1.913258661,-0.430084793,0.042476043,0.374435894,-1.165757942,-0.895122084,0.138679859,-1.505159956,-1.104840979,NA
1864,-0.222589775,0.859658378,0.966167941,1.871459996,-0.384563474,0.192122569,0.421716064,-1.29162144,-1.023927613,0.251644327,-1.694420837,-1.142871266,NA
1865,-0.1238303,0.902913777,1.138998199,1.9588806,-0.270672927,0.390468965,0.416584356,-1.191555256,-1.137020529,0.218781299,-1.696225636,-1.03559798,NA
1866,0.024663525,1.010043344,0.586709433,1.91842968,-0.241400033,0.58362241,0.53989246,-1.114267676,-1.181820631,0.150591749,-1.628287214,-0.994269133,NA
1867,0.081533365,0.961580619,0.398059171,1.955147406,0.193816051,0.678911147,0.45695939,-1.052536306,-1.228902273,0.228567568,-1.507269951,-0.904335051,NA
1868,0.200660497,0.873030495,0.136300383,1.954818744,0.376113694,0.692150985,0.451787769,-1.04599156,-1.212815854,0.165898004,-1.21612518,-0.845387483,NA
1869,0.327849258,0.4730913,0.248718633,1.915684503,0.335022535,0.58060878,0.359460068,-1.223259182,-0.944228108,0.088114641,-0.955393509,-0.905517778,NA
1870,0.132676944,0.371558594,0.56334913,1.972675494,-0.167817773,0.559915364,0.053943696,-1.224081647,-0.77336766,0.380242113,-1.434281338,-1.018063069,NA
1871,0.170166751,-0.213186399,0.660971398,1.899295936,-0.348062886,0.148821079,0.097706749,-1.201557889,-0.201629766,0.123236504,-1.315177393,-0.971022984,NA
1872,0.236127082,-0.579915719,0.637857951,1.856134609,-1.252164228,0.032495756,0.025824485,-1.16666822,-0.383330162,-0.052303578,-1.467774139,-0.935399308,NA
1873,0.132676944,-0.671899375,0.170528465,1.845688191,-2.150109754,-0.067216662,-0.014419598,-1.113805023,-1.238181927,-0.542542534,-1.561178771,-0.949140841,NA
1874,0.034737706,-0.303857616,0.049436847,1.819118203,-1.606713132,-0.336441129,0.285400988,-0.908203574,-1.628217207,-1.235482213,-0.61135636,-0.752890616,NA
1875,-0.168663886,0.644638977,-0.507702773,1.961306181,-4.270156665,0.285054053,-0.034890627,-1.088038544,-2.191437977,-1.54362725,-0.633322999,-0.919892442,NA
1876,-0.168663886,0.751071147,0.20582508,1.917290805,-0.159773484,-0.360668674,0.79591999,-1.175927915,-1.963615217,-0.776973463,-0.477331753,-1.060720132,NA
1877,-0.168663886,0.511860003,0.484986086,1.738540288,0.787054168,0.114343664,0.783573611,-1.348447875,-1.660958014,0.203502948,-0.980306477,-1.09833299,NA
1878,-0.119678388,0.097389496,0.434184481,1.88364224,0.24886353,0.168539386,0.593614862,-1.211598171,-1.129960963,0.037628198,-0.800879423,-0.894230235,NA
1879,-0.188246412,-0.573196858,0.50052409,1.867142651,0.016154809,0.158879733,0.52133568,-1.238334616,-0.776557764,0.11439816,-1.218469774,-0.897506378,NA
1880,-0.202779154,-0.573562885,0.352118237,1.992764215,-0.064631718,0.191194403,0.45474532,-1.331981002,-0.695402178,0.155669974,-1.469056129,-0.878772651,NA
1881,-0.005901779,-0.623065006,0.300290937,2.0407456,-0.313634138,0.152414318,0.357463767,-1.20387392,-0.55953902,0.175745593,-1.539894503,-0.79123445,NA
1882,-0.059003097,-0.515675901,0.514925628,1.973266058,-0.20343002,0.072841989,0.468722085,-1.234085766,-0.734915247,0.308441437,-1.719642285,-1.028951423,NA
1883,-0.059003097,-0.366933083,0.402374952,1.966564165,-0.28397396,0.136658142,0.649074423,-1.210382988,-0.766065149,0.225320674,-1.360145915,-0.799649471,NA
1884,0.003234183,-0.241704266,0.800650895,1.787138811,-0.490586714,0.290087096,0.790902101,-1.094387382,-0.72875163,0.071121312,-1.240683469,-0.82426626,NA
1885,-0.092207409,-0.076107397,1.209671359,1.840238288,-0.399285131,0.421368504,0.880064729,-1.074015423,-0.69297775,0.286444791,-0.92058834,-0.930572098,NA
1886,-0.077319028,-0.254203246,1.361013073,1.856837441,-0.324667401,0.709806239,0.758738853,-1.101842176,-0.878220377,0.221350717,-0.79545391,-0.977873445,NA
1887,0.736243271,-0.318614866,1.055727364,1.836642952,-0.411267659,0.957706998,0.64695714,-1.05491212,-1.029581004,0.271263188,-1.288514337,-1.15802005,NA
1888,1.081138838,-0.509843615,0.914581666,1.993273498,-0.360476374,1.042296557,0.523239146,-1.093994442,-1.324379052,0.299506466,-1.339966506,-1.138893808,NA
1889,1.081138838,-0.396448673,0.502582739,1.987502252,-0.247048677,0.896403676,0.100115129,-1.096597335,-1.551873086,-0.150994637,-1.832241846,-1.106395279,NA
1890,1.298609294,0.634338393,0.6280537,2.052803696,-0.2740016,0.775901886,0.478799077,-1.172667443,-1.450638001,0.102472865,-2.029198381,-1.130157131,NA
1891,0.684379646,0.78804187,0.424694335,2.044252656,0.123047462,0.380352036,0.520947619,-0.949071255,-1.175863571,0.105940249,-0.970243712,-1.156785848,NA
1892,0.081533365,1.033867626,-0.010531964,2.062297506,0.150684665,0.335871181,0.387004064,-1.042081367,-1.014484958,0.215504044,-1.178081505,-1.201756374,NA
1893,0.116430581,0.920505137,0.637868638,1.979411945,0.063774495,0.344204862,0.396743804,-1.052328594,-0.881991321,0.284884333,-0.999692799,-1.158493253,NA
1894,-0.0986541,0.753792432,0.483268143,1.969845759,-0.000483656,0.334264148,0.578663155,-1.079932212,-0.879429582,0.200160308,-1.245537553,-1.135348158,NA
1895,-0.050255311,-0.048218795,0.427768229,2.031855413,0.096097516,0.332749906,0.608786196,-1.326143198,-0.956798726,0.266359982,-1.550171217,-1.109080648,NA
1896,0.150290874,-0.775259324,0.380903186,2.040757767,-0.169492116,0.243260169,0.721099216,-1.365279906,-1.010877628,0.065374953,-1.452707538,-1.06964526,NA
1897,0.199685816,-0.954330285,0.354436248,2.088810985,-0.259406477,0.240652455,0.710992962,-1.308935939,-1.140105553,0.045011177,-1.846571694,-1.146569223,NA
1898,0.213585073,-1.093944495,0.405672031,2.073101979,-0.523018541,0.090483627,0.544319842,-1.180824159,-1.121008338,0.015278674,-1.70536134,-1.161110845,NA
1899,0.349970337,-0.193487163,0.845280266,2.063588893,-0.943954948,-0.037801318,0.393224261,-0.866373293,-1.050356472,-0.149995904,-1.60400659,-1.173619829,NA
1900,0.362290503,0.787780188,1.200671823,1.647459181,-1.078146736,-0.030502884,0.506879764,-0.713048928,-0.774389112,0.198809538,-1.271686386,-1.180815225,NA
1901,0.684379646,0.719360971,0.28967084,1.580235086,-0.831863826,0.158131807,0.655327498,-1.044568655,-0.394870408,0.282707558,-0.445360019,-0.370049575,NA
1902,0.521065589,0.822543875,-0.115221936,1.657075597,-0.5295128,0.34820901,0.510082709,-1.138450531,-0.444818655,0.366537535,-0.342137326,0.084805392,NA
1903,0.861985058,0.804505536,-0.26362779,1.684937702,-0.216193679,0.363535826,0.520426387,-1.315285684,-0.627501791,0.275103613,-1.003193486,0.113983415,NA
1904,1.026909603,0.668989374,-0.128310705,1.961426021,-0.011481307,0.607231563,0.489463587,-1.361028305,-0.82759633,0.251295316,-1.055585707,-0.238638625,NA
1905,0.764229531,0.684018132,-0.115221936,2.027663635,-0.091041898,0.562493912,0.369462998,-1.437178965,-0.767707412,0.160417382,-1.416626956,-0.443227005,NA
1906,1.133755743,0.515969915,0.588343022,1.96893316,-0.069413334,0.473186578,0.418540948,-1.407133989,-0.702816829,-0.033108108,-1.295106656,-1.003373557,NA
1907,0.862892596,0.728483285,0.420936208,1.936747437,-0.082678204,0.501605729,0.450344678,-1.311136228,-0.839303945,0.109862502,-1.113842118,-1.040801801,NA
1908,0.569216172,0.671827883,0.434184481,1.876078074,-0.051347329,0.157581289,0.334365959,-1.337999756,-0.810278881,0.026208601,-1.336810392,-1.0504795,NA
1909,0.64125165,0.626702468,0.576730989,1.914180345,0.033411365,0.158981116,0.375603585,-1.238448983,-0.937144776,0.188526169,-1.403448796,-1.167318004,NA
1910,0.200660497,0.585045435,-0.079351776,1.957646851,0.114926755,0.042935186,0.379551306,-1.288395393,-1.083332786,0.301669427,-1.773890751,-1.106904965,NA
1911,0.034737706,0.467638286,0.144853169,1.979759158,-0.305398985,-0.66725383,0.382367785,-1.276823074,-0.996475697,0.200042522,-2.016991042,-1.107753,NA
1912,0.250995216,0.403988917,-0.010531964,1.98817558,-0.4503453,-1.026223323,0.492931015,-1.124204108,-0.777671734,0.113060727,-2.057759508,-1.083388022,NA
1913,1.128411398,0.715132243,-0.104382569,1.959914727,-0.763715152,-1.38037212,0.748198798,-1.112658875,-0.7432827,-0.093101715,-2.120299826,-0.956344994,NA
1914,1.127754026,1.415218646,-0.022085405,1.833704225,-0.714360631,-1.697640387,0.703821151,-0.850913148,-0.694500349,-0.442905435,-2.394315797,-0.919892442,NA
1915,1.568720101,0.873311196,0.169051331,2.005066792,-0.25642021,-0.335659303,0.546938489,-1.10885581,-0.681214257,-0.961772074,NA,-0.91788512,NA
1916,1.568720101,0.907878793,0.330151537,1.962608404,0.135866033,0.089858856,0.497019879,-1.178146156,-1.147312265,-0.647732387,NA,-0.607841106,NA
1917,NA,0.77410642,0.277186648,1.686185907,0.262718135,0.137935943,0.321538072,-1.253973514,-1.113365179,-0.57373455,-0.871637796,-0.76695459,NA
1918,0.487251227,0.336390615,0.463693071,1.575997055,0.16040709,0.164248632,0.442020061,-1.361917607,-1.131021586,-0.379588968,-1.206336582,-0.901862389,NA
